imię,płeć,liczba,prob
INGEBORGA,KOBIETA,760,3.4095627827918287e-05
FATIMA,KOBIETA,738,3.3108649127636445e-05
SŁAWA,KOBIETA,733,3.28843357866633e-05
TAISA,KOBIETA,733,3.28843357866633e-05
DOBRAWA,KOBIETA,730,3.274974778207941e-05
AURORA,KOBIETA,729,3.270488511388478e-05
CLARA,KOBIETA,723,3.2435709104717006e-05
ŻANETTA,KOBIETA,718,3.221139576374386e-05
MARGARETA,KOBIETA,714,3.203194509096534e-05
LEONIA,KOBIETA,709,3.180763174999219e-05
BERNARDETA,KOBIETA,708,3.176276908179757e-05
ELA,KOBIETA,707,3.1717906413602935e-05
BENITA,KOBIETA,688,3.0865515717904976e-05
DZIYANA,KOBIETA,686,3.077579038151572e-05
DOMICELA,KOBIETA,676,3.0327163699569426e-05
LISA,KOBIETA,676,3.0327163699569426e-05
MARGARYTA,KOBIETA,675,3.0282301031374797e-05
NINO,KOBIETA,669,3.001312502220702e-05
TEKLA,KOBIETA,669,3.001312502220702e-05
KASANDRA,KOBIETA,665,2.9833674349428505e-05
SILVIA,KOBIETA,662,2.9699086344844616e-05
ORIANA,KOBIETA,660,2.9609361008455355e-05
ORYSIA,KOBIETA,659,2.9564498340260727e-05
MYLANA,KOBIETA,655,2.938504766748221e-05
JESIKA,KOBIETA,655,2.938504766748221e-05
INESA,KOBIETA,653,2.9295322331092952e-05
IANA,KOBIETA,647,2.9026146321925174e-05
KARIN,KOBIETA,646,2.8981283653730545e-05
BERTA,KOBIETA,646,2.8981283653730545e-05
ARYNA,KOBIETA,638,2.862238230817351e-05
JASMINA,KOBIETA,637,2.857751963997888e-05
TINA,KOBIETA,636,2.8532656971784253e-05
NATALYA,KOBIETA,635,2.8487794303589624e-05
EUNIKA,KOBIETA,635,2.8487794303589624e-05
GIULIA,KOBIETA,633,2.8398068967200364e-05
DAGNA,KOBIETA,633,2.8398068967200364e-05
DOBROCHNA,KOBIETA,631,2.8308343630811107e-05
JESSIKA,KOBIETA,624,2.79943049534487e-05
INHA,KOBIETA,622,2.7904579617059443e-05
ELISABETH,KOBIETA,621,2.7859716948864814e-05
NATHALIE,KOBIETA,620,2.7814854280670182e-05
YAUHENIYA,KOBIETA,620,2.7814854280670182e-05
ELISA,KOBIETA,619,2.7769991612475554e-05
SELENA,KOBIETA,618,2.7725128944280925e-05
JASMIN,KOBIETA,615,2.7590540939697036e-05
SOFIJA,KOBIETA,609,2.732136493052926e-05
TAMAR,KOBIETA,607,2.723163959414e-05
ZOYA,KOBIETA,599,2.687273824858297e-05
NATASHA,KOBIETA,598,2.6827875580388337e-05
SYLVIA,KOBIETA,593,2.660356223941519e-05
NELLA,KOBIETA,591,2.6513836903025933e-05
VALIANTSINA,KOBIETA,590,2.6468974234831305e-05
NIKOLINA,KOBIETA,589,2.6424111566636673e-05
TATYANA,KOBIETA,589,2.6424111566636673e-05
SAMANTHA,KOBIETA,586,2.6289523562052787e-05
LIA,KOBIETA,580,2.602034755288501e-05
MELANIE,KOBIETA,580,2.602034755288501e-05
LESYA,KOBIETA,579,2.597548488469038e-05
LIZA,KOBIETA,578,2.5930622216495752e-05
MIROSLAVA,KOBIETA,575,2.5796034211911863e-05
CATHERINE,KOBIETA,575,2.5796034211911863e-05
NELLI,KOBIETA,574,2.5751171543717234e-05
CHARLOTTE,KOBIETA,571,2.5616583539133345e-05
LILI,KOBIETA,568,2.548199553454946e-05
LAILA,KOBIETA,568,2.548199553454946e-05
LUCIA,KOBIETA,567,2.543713286635483e-05
SUSANNA,KOBIETA,564,2.5302544861770942e-05
MARIETA,KOBIETA,557,2.4988506184408535e-05
BOZHENA,KOBIETA,557,2.4988506184408535e-05
LETYCJA,KOBIETA,552,2.476419284343539e-05
LESŁAWA,KOBIETA,548,2.458474217065687e-05
NELL,KOBIETA,547,2.4539879502462243e-05
ORYNA,KOBIETA,547,2.4539879502462243e-05
JULITTA,KOBIETA,544,2.4405291497878354e-05
VIVIEN,KOBIETA,538,2.413611548871058e-05
CHRISTINA,KOBIETA,533,2.3911802147737433e-05
MIRANDA,KOBIETA,532,2.3866939479542804e-05
AUGUSTYNA,KOBIETA,530,2.3777214143153543e-05
SAMIRA,KOBIETA,530,2.3777214143153543e-05
KATHERINE,KOBIETA,527,2.3642626138569658e-05
WILHELMINA,KOBIETA,517,2.3193999456623362e-05
NOA,KOBIETA,516,2.3149136788428733e-05
MIIA,KOBIETA,514,2.3059411452039476e-05
ELMIRA,KOBIETA,512,2.2969686115650216e-05
TEREZA,KOBIETA,511,2.2924823447455587e-05
LUNA,KOBIETA,509,2.2835098111066327e-05
ARIANNA,KOBIETA,508,2.2790235442871698e-05
ARIADNA,KOBIETA,507,2.274537277467707e-05
MARIJA,KOBIETA,506,2.270051010648244e-05
KATHARINA,KOBIETA,506,2.270051010648244e-05
NIKOLETA,KOBIETA,505,2.2655647438287812e-05
SYLWESTRA,KOBIETA,504,2.261078477009318e-05
JULIANA,KOBIETA,502,2.2521059433703923e-05
KAREN,KOBIETA,501,2.2476196765509295e-05
YAEL,KOBIETA,500,2.2431334097314663e-05
ROZWITA,KOBIETA,498,2.2341608760925406e-05
STANISLAVA,KOBIETA,495,2.2207020756341517e-05
ROZA,KOBIETA,494,2.2162158088146888e-05
MIŁOSŁAWA,KOBIETA,494,2.2162158088146888e-05
ELZA,KOBIETA,487,2.1848119410784485e-05
OXANA,KOBIETA,486,2.1803256742589853e-05
LAYLA,KOBIETA,486,2.1803256742589853e-05
AGNES,KOBIETA,485,2.1758394074395224e-05
VALERIYA,KOBIETA,485,2.1758394074395224e-05
YUSTYNA,KOBIETA,483,2.1668668738005967e-05
ALEVTYNA,KOBIETA,480,2.1534080733422078e-05
ERNESTYNA,KOBIETA,479,2.148921806522745e-05
IZOLDA,KOBIETA,476,2.135463006064356e-05
RADOSŁAWA,KOBIETA,473,2.122004205605967e-05
DOBROMIŁA,KOBIETA,473,2.122004205605967e-05
ANIA,KOBIETA,473,2.122004205605967e-05
EMA,KOBIETA,467,2.0950866046891896e-05
ANGELICA,KOBIETA,463,2.077141537411338e-05
EUFEMIA,KOBIETA,461,2.068169003772412e-05
JASMINE,KOBIETA,459,2.059196470133486e-05
RYTA,KOBIETA,456,2.0457376696750975e-05
CHRISTINE,KOBIETA,455,2.0412514028556343e-05
RYMMA,KOBIETA,452,2.0277926023972458e-05
LYUDMILA,KOBIETA,452,2.0277926023972458e-05
PETRONELA,KOBIETA,452,2.0277926023972458e-05
ALMA,KOBIETA,451,2.0233063355777826e-05
HALSZKA,KOBIETA,450,2.0188200687583197e-05
NEONILA,KOBIETA,449,2.014333801938857e-05
AIDA,KOBIETA,449,2.014333801938857e-05
CHIARA,KOBIETA,447,2.005361268299931e-05
MARGOT,KOBIETA,447,2.005361268299931e-05
LUDOMIRA,KOBIETA,444,1.9919024678415422e-05
JACQUELINE,KOBIETA,443,1.9874162010220794e-05
LIDIYA,KOBIETA,441,1.9784436673831533e-05
SOLOMIYA,KOBIETA,441,1.9784436673831533e-05
GAIA,KOBIETA,434,1.947039799646913e-05
MATILDA,KOBIETA,434,1.947039799646913e-05
INGRIDA,KOBIETA,432,1.938067266007987e-05
ISABELLE,KOBIETA,428,1.9201221987301352e-05
MARTHA,KOBIETA,427,1.9156359319106723e-05
MARGARET,KOBIETA,426,1.9111496650912095e-05
RUTH,KOBIETA,426,1.9111496650912095e-05
MARYANA,KOBIETA,426,1.9111496650912095e-05
YEVANHELINA,KOBIETA,424,1.9021771314522834e-05
ISMENA,KOBIETA,419,1.8797457973549688e-05
IEVGENIIA,KOBIETA,415,1.861800730077117e-05
LUBOV,KOBIETA,413,1.8528281964381913e-05
ANIDA,KOBIETA,412,1.8483419296187285e-05
AMY,KOBIETA,412,1.8483419296187285e-05
ISABEL,KOBIETA,408,1.8303968623408767e-05
FRANCESCA,KOBIETA,407,1.825910595521414e-05
JELENA,KOBIETA,407,1.825910595521414e-05
FRYDERYKA,KOBIETA,406,1.8214243287019506e-05
MICHAL,KOBIETA,406,1.8214243287019506e-05
ZLATOSLAVA,KOBIETA,404,1.812451795063025e-05
ANDŻELINA,KOBIETA,404,1.812451795063025e-05
CHLOE,KOBIETA,404,1.812451795063025e-05
AMIRA,KOBIETA,403,1.807965528243562e-05
DEBORA,KOBIETA,402,1.803479261424099e-05
ZENAIDA,KOBIETA,401,1.798992994604636e-05
KSYMENA,KOBIETA,401,1.798992994604636e-05
STEPHANIE,KOBIETA,399,1.7900204609657103e-05
REHINA,KOBIETA,398,1.785534194146247e-05
NASTIA,KOBIETA,397,1.7810479273267842e-05
MARY,KOBIETA,395,1.7720753936878585e-05
YASMIN,KOBIETA,394,1.7675891268683957e-05
BETINA,KOBIETA,393,1.7631028600489325e-05
BENIGNA,KOBIETA,393,1.7631028600489325e-05
CYRYLA,KOBIETA,392,1.7586165932294696e-05
DELFINA,KOBIETA,391,1.7541303264100068e-05
INESSA,KOBIETA,391,1.7541303264100068e-05
JESICA,KOBIETA,391,1.7541303264100068e-05
HIACYNTA,KOBIETA,390,1.749644059590544e-05
IRENE,KOBIETA,386,1.731698992312692e-05
NARCYZA,KOBIETA,384,1.722726458673766e-05
LUKRECJA,KOBIETA,381,1.7092676582153775e-05
EMILIYA,KOBIETA,379,1.7002951245764515e-05
PAOLA,KOBIETA,377,1.6913225909375258e-05
LUBOW,KOBIETA,377,1.6913225909375258e-05
LUCY,KOBIETA,374,1.677863790479137e-05
IWETTA,KOBIETA,374,1.677863790479137e-05
AMELIE,KOBIETA,374,1.677863790479137e-05
DAIANA,KOBIETA,373,1.673377523659674e-05
MADINA,KOBIETA,371,1.664404990020748e-05
GRACJA,KOBIETA,371,1.664404990020748e-05
JULIE,KOBIETA,370,1.659918723201285e-05
NADINE,KOBIETA,369,1.6554324563818222e-05
ANNE,KOBIETA,369,1.6554324563818222e-05
LADA,KOBIETA,369,1.6554324563818222e-05
RACHEL,KOBIETA,366,1.6419736559234333e-05
WALTRAUDA,KOBIETA,366,1.6419736559234333e-05
IWETA,KOBIETA,363,1.6285148554650448e-05
ZARINA,KOBIETA,361,1.6195423218261187e-05
ANNA-MARIIA,KOBIETA,360,1.615056055006656e-05
VASILISA,KOBIETA,359,1.610569788187193e-05
OLESYA,KOBIETA,359,1.610569788187193e-05
NANA,KOBIETA,359,1.610569788187193e-05
LEYLA,KOBIETA,358,1.60608352136773e-05
ELIANA,KOBIETA,354,1.5881384540898784e-05
NICOLETTA,KOBIETA,354,1.5881384540898784e-05
SCHOLASTYKA,KOBIETA,353,1.583652187270415e-05
ANICETA,KOBIETA,353,1.583652187270415e-05
ŻANNA,KOBIETA,352,1.5791659204509523e-05
JULIIA,KOBIETA,352,1.5791659204509523e-05
LOLITA,KOBIETA,350,1.5701933868120266e-05
BIBIANNA,KOBIETA,348,1.5612208531731005e-05
AISHA,KOBIETA,345,1.547762052714712e-05
LUISA,KOBIETA,344,1.5432757858952488e-05
LUDMYLA,KOBIETA,343,1.538789519075786e-05
ECATERINA,KOBIETA,342,1.534303252256323e-05
SHARON,KOBIETA,341,1.5298169854368602e-05
EMILIE,KOBIETA,336,1.5073856513395454e-05
MALIKA,KOBIETA,336,1.5073856513395454e-05
THI,KOBIETA,334,1.4984131177006195e-05
CARLA,KOBIETA,333,1.4939268508811567e-05
HERMINA,KOBIETA,333,1.4939268508811567e-05
KESJA,KOBIETA,332,1.4894405840616937e-05
LARISSA,KOBIETA,330,1.4804680504227678e-05
NADEZHDA,KOBIETA,322,1.4445779158670644e-05
VIVIENNE,KOBIETA,321,1.4400916490476014e-05
ANDRZELIKA,KOBIETA,318,1.4266328485892126e-05
AŁŁA,KOBIETA,318,1.4266328485892126e-05
CAMILLA,KOBIETA,317,1.4221465817697498e-05
ADI,KOBIETA,317,1.4221465817697498e-05
KATIA,KOBIETA,317,1.4221465817697498e-05
ILZA,KOBIETA,316,1.4176603149502868e-05
LYDIA,KOBIETA,316,1.4176603149502868e-05
YULIANNA,KOBIETA,316,1.4176603149502868e-05
HELEN,KOBIETA,316,1.4176603149502868e-05
VLADISLAVA,KOBIETA,315,1.4131740481308239e-05
JOHANNA,KOBIETA,314,1.4086877813113609e-05
ADAMINA,KOBIETA,314,1.4086877813113609e-05
SZARLOTA,KOBIETA,314,1.4086877813113609e-05
NATIA,KOBIETA,312,1.399715247672435e-05
KLAVDIIA,KOBIETA,311,1.3952289808529721e-05
KATARINA,KOBIETA,310,1.3907427140335091e-05
MEGAN,KOBIETA,308,1.3817701803945834e-05
MODESTA,KOBIETA,308,1.3817701803945834e-05
MIKA,KOBIETA,308,1.3817701803945834e-05
LIUBOU,KOBIETA,307,1.3772839135751204e-05
IULIA,KOBIETA,307,1.3772839135751204e-05
ROSE,KOBIETA,306,1.3727976467556575e-05
RACHELA,KOBIETA,306,1.3727976467556575e-05
CAMILA,KOBIETA,306,1.3727976467556575e-05
ELENI,KOBIETA,306,1.3727976467556575e-05
LUDWINA,KOBIETA,304,1.3638251131167316e-05
LORENA,KOBIETA,304,1.3638251131167316e-05
NILA,KOBIETA,301,1.3503663126583427e-05
ASTRID,KOBIETA,300,1.3458800458388799e-05
SUSANNE,KOBIETA,300,1.3458800458388799e-05
LANA,KOBIETA,298,1.336907512199954e-05
CORNELIA,KOBIETA,297,1.3324212453804911e-05
LIUBOMYRA,KOBIETA,295,1.3234487117415652e-05
SWITŁANA,KOBIETA,295,1.3234487117415652e-05
NASTAZJA,KOBIETA,294,1.3189624449221022e-05
ESTHER,KOBIETA,294,1.3189624449221022e-05
MALVINA,KOBIETA,293,1.3144761781026394e-05
MARYAM,KOBIETA,293,1.3144761781026394e-05
WERA,KOBIETA,293,1.3144761781026394e-05
KARINE,KOBIETA,292,1.3099899112831763e-05
ALESSANDRA,KOBIETA,292,1.3099899112831763e-05
GRACE,KOBIETA,290,1.3010173776442505e-05
SONJA,KOBIETA,289,1.2965311108247876e-05
PETRA,KOBIETA,288,1.2920448440053247e-05
OTOLIA,KOBIETA,288,1.2920448440053247e-05
YESENIIA,KOBIETA,287,1.2875585771858617e-05
ALESSIA,KOBIETA,286,1.2830723103663989e-05
REBECCA,KOBIETA,285,1.2785860435469358e-05
ANJA,KOBIETA,285,1.2785860435469358e-05
LEONORA,KOBIETA,285,1.2785860435469358e-05
AMELIIA,KOBIETA,283,1.26961350990801e-05
INGRYDA,KOBIETA,282,1.2651272430885471e-05
OLIVIIA,KOBIETA,281,1.260640976269084e-05
YEVDOKIIA,KOBIETA,281,1.260640976269084e-05
KARMEN,KOBIETA,280,1.2561547094496212e-05
ANASTASIJA,KOBIETA,279,1.2516684426301582e-05
LUCJANNA,KOBIETA,279,1.2516684426301582e-05
WINCENTYNA,KOBIETA,278,1.2471821758106953e-05
LIIA,KOBIETA,277,1.2426959089912325e-05
URSULA,KOBIETA,277,1.2426959089912325e-05
ARLENA,KOBIETA,275,1.2337233753523066e-05
NADIJA,KOBIETA,275,1.2337233753523066e-05
ROSA,KOBIETA,274,1.2292371085328436e-05
LEAH,KOBIETA,274,1.2292371085328436e-05
HIERONIMA,KOBIETA,273,1.2247508417133807e-05
WIELISŁAWA,KOBIETA,272,1.2202645748939177e-05
DORIS,KOBIETA,272,1.2202645748939177e-05
SERAFINA,KOBIETA,272,1.2202645748939177e-05
CYNTHIA,KOBIETA,272,1.2202645748939177e-05
FATMA,KOBIETA,271,1.2157783080744548e-05
VLADLENA,KOBIETA,271,1.2157783080744548e-05
KAROLA,KOBIETA,270,1.2112920412549918e-05
ZOSIA,KOBIETA,269,1.206805774435529e-05
PRAKSEDA,KOBIETA,269,1.206805774435529e-05
STEPANIIA,KOBIETA,269,1.206805774435529e-05
LEONA,KOBIETA,269,1.206805774435529e-05
SUSAN,KOBIETA,268,1.202319507616066e-05
NATALIJA,KOBIETA,268,1.202319507616066e-05
KATRIN,KOBIETA,267,1.197833240796603e-05
LILLI,KOBIETA,266,1.1933469739771402e-05
SOFIE,KOBIETA,264,1.1843744403382143e-05
DARIYA,KOBIETA,263,1.1798881735187513e-05
NADEJDA,KOBIETA,263,1.1798881735187513e-05
TEONA,KOBIETA,263,1.1798881735187513e-05
ASIA,KOBIETA,262,1.1754019066992884e-05
HERONIMA,KOBIETA,259,1.1619431062408995e-05
MARINE,KOBIETA,259,1.1619431062408995e-05
AURELA,KOBIETA,258,1.1574568394214367e-05
MIRONA,KOBIETA,257,1.1529705726019738e-05
ANAT,KOBIETA,257,1.1529705726019738e-05
SOFYA,KOBIETA,256,1.1484843057825108e-05
LAURENCJA,KOBIETA,255,1.143998038963048e-05
LIUBA,KOBIETA,255,1.143998038963048e-05
ZARA,KOBIETA,255,1.143998038963048e-05
ESTER,KOBIETA,255,1.143998038963048e-05
EVGENIIA,KOBIETA,254,1.1395117721435849e-05
SOLOMIA,KOBIETA,253,1.135025505324122e-05
YVONNE,KOBIETA,251,1.1260529716851962e-05
KIARA,KOBIETA,251,1.1260529716851962e-05
YASMINA,KOBIETA,250,1.1215667048657331e-05
TAL,KOBIETA,250,1.1215667048657331e-05
ERWINA,KOBIETA,250,1.1215667048657331e-05
IRMGARD,KOBIETA,249,1.1170804380462703e-05
PAULINE,KOBIETA,249,1.1170804380462703e-05
JOLENTA,KOBIETA,248,1.1125941712268074e-05
FABIOLA,KOBIETA,248,1.1125941712268074e-05
LEONIDA,KOBIETA,247,1.1081079044073444e-05
BELLA,KOBIETA,247,1.1081079044073444e-05
NONNA,KOBIETA,245,1.0991353707684185e-05
ZEYNEP,KOBIETA,245,1.0991353707684185e-05
THỊ,KOBIETA,244,1.0946491039489557e-05
CHANTAL,KOBIETA,244,1.0946491039489557e-05
ELIF,KOBIETA,243,1.0901628371294926e-05
RONI,KOBIETA,242,1.0856765703100298e-05
SYNTIA,KOBIETA,241,1.0811903034905668e-05
GABRIELLE,KOBIETA,241,1.0811903034905668e-05
MERVE,KOBIETA,240,1.0767040366711039e-05
DEBORAH,KOBIETA,239,1.0722177698516409e-05
SHIRA,KOBIETA,239,1.0722177698516409e-05
RENA,KOBIETA,238,1.067731503032178e-05
DANIELLA,KOBIETA,237,1.0632452362127152e-05
ZORYANA,KOBIETA,237,1.0632452362127152e-05
SUSANA,KOBIETA,237,1.0632452362127152e-05
AMALIIA,KOBIETA,237,1.0632452362127152e-05
HILDA,KOBIETA,237,1.0632452362127152e-05
RIMMA,KOBIETA,236,1.0587589693932521e-05
NADJA,KOBIETA,236,1.0587589693932521e-05
NELI,KOBIETA,236,1.0587589693932521e-05
REBEKA,KOBIETA,234,1.0497864357543262e-05
AGATHA,KOBIETA,234,1.0497864357543262e-05
MARHARITA,KOBIETA,233,1.0453001689348634e-05
KHATUNA,KOBIETA,233,1.0453001689348634e-05
VIYALETA,KOBIETA,233,1.0453001689348634e-05
WŁODZIMIERA,KOBIETA,232,1.0408139021154004e-05
DOLORES,KOBIETA,231,1.0363276352959375e-05
KSAWERA,KOBIETA,230,1.0318413684764745e-05
FLORA,KOBIETA,230,1.0318413684764745e-05
NOELIA,KOBIETA,230,1.0318413684764745e-05
AYA,KOBIETA,229,1.0273551016570116e-05
BLANCA,KOBIETA,229,1.0273551016570116e-05
KARLA,KOBIETA,228,1.0228688348375488e-05
KAMELIA,KOBIETA,227,1.0183825680180857e-05
ILIANA,KOBIETA,226,1.0138963011986229e-05
VIVIANA,KOBIETA,226,1.0138963011986229e-05
ANNA-MARIA,KOBIETA,226,1.0138963011986229e-05
ROBERTA,KOBIETA,226,1.0138963011986229e-05
RADA,KOBIETA,226,1.0138963011986229e-05
SALMA,KOBIETA,226,1.0138963011986229e-05
BEATRIZ,KOBIETA,225,1.0094100343791599e-05
DANIELLE,KOBIETA,225,1.0094100343791599e-05
IRIS,KOBIETA,224,1.004923767559697e-05
TADEUSZA,KOBIETA,224,1.004923767559697e-05
KRYSTIANA,KOBIETA,224,1.004923767559697e-05
STELA,KOBIETA,222,9.959512339207711e-06
VICTORIIA,KOBIETA,221,9.914649671013081e-06
MILLA,KOBIETA,221,9.914649671013081e-06
EVGENIA,KOBIETA,221,9.914649671013081e-06
SUZANNA,KOBIETA,220,9.869787002818452e-06
AUGUSTA,KOBIETA,219,9.824924334623822e-06
VIRGINIA,KOBIETA,218,9.780061666429194e-06
ANI,KOBIETA,218,9.780061666429194e-06
DENISE,KOBIETA,217,9.735198998234565e-06
VIVIAN,KOBIETA,215,9.645473661845306e-06
PATRIZIA,KOBIETA,214,9.600610993650676e-06
EVELYN,KOBIETA,214,9.600610993650676e-06
HERTA,KOBIETA,214,9.600610993650676e-06
JAGIENKA,KOBIETA,214,9.600610993650676e-06
SALOME,KOBIETA,212,9.510885657261417e-06
IVANA,KOBIETA,212,9.510885657261417e-06
NORA,KOBIETA,212,9.510885657261417e-06
GUSTAWA,KOBIETA,212,9.510885657261417e-06
ALOJZA,KOBIETA,212,9.510885657261417e-06
SUZANNE,KOBIETA,211,9.466022989066788e-06
TATJANA,KOBIETA,211,9.466022989066788e-06
IZYDORA,KOBIETA,211,9.466022989066788e-06
PAVLINA,KOBIETA,210,9.421160320872158e-06
MARÍA,KOBIETA,210,9.421160320872158e-06
VANDA,KOBIETA,209,9.37629765267753e-06
EDITH,KOBIETA,208,9.331434984482901e-06
RUT,KOBIETA,208,9.331434984482901e-06
BOGDA,KOBIETA,208,9.331434984482901e-06
KRISTINE,KOBIETA,208,9.331434984482901e-06
SCARLETT,KOBIETA,207,9.28657231628827e-06
YELIZAVIETA,KOBIETA,207,9.28657231628827e-06
JULIETA,KOBIETA,206,9.241709648093642e-06
VANESA,KOBIETA,205,9.196846979899012e-06
ZBIGNIEWA,KOBIETA,205,9.196846979899012e-06
EVGENIYA,KOBIETA,204,9.151984311704383e-06
DIONIZA,KOBIETA,203,9.107121643509753e-06
YEVHENIYA,KOBIETA,203,9.107121643509753e-06
JENNY,KOBIETA,202,9.062258975315125e-06
FELICYTA,KOBIETA,202,9.062258975315125e-06
ROMINA,KOBIETA,201,9.017396307120494e-06
SIMONE,KOBIETA,201,9.017396307120494e-06
HANIA,KOBIETA,200,8.972533638925866e-06
VITTORIA,KOBIETA,200,8.972533638925866e-06
LOLA,KOBIETA,199,8.927670970731236e-06
KORYNA,KOBIETA,198,8.882808302536607e-06
WALBURGA,KOBIETA,197,8.837945634341978e-06
RAFAELA,KOBIETA,197,8.837945634341978e-06
ROZALIIA,KOBIETA,196,8.793082966147348e-06
KATE,KOBIETA,194,8.70335762975809e-06
TEA,KOBIETA,194,8.70335762975809e-06
NADIEŻDA,KOBIETA,193,8.65849496156346e-06
AHATA,KOBIETA,193,8.65849496156346e-06
VIOLA,KOBIETA,193,8.65849496156346e-06
JOSEPHINE,KOBIETA,193,8.65849496156346e-06
WINCENTA,KOBIETA,193,8.65849496156346e-06
ANNETTE,KOBIETA,192,8.61363229336883e-06
CECILIA,KOBIETA,192,8.61363229336883e-06
KATRINA,KOBIETA,192,8.61363229336883e-06
ILANA,KOBIETA,191,8.568769625174202e-06
AVA,KOBIETA,191,8.568769625174202e-06
ZUZANA,KOBIETA,191,8.568769625174202e-06
RAQUEL,KOBIETA,190,8.523906956979572e-06
NONA,KOBIETA,190,8.523906956979572e-06
JULIETTE,KOBIETA,190,8.523906956979572e-06
MARGOTA,KOBIETA,190,8.523906956979572e-06
KAMILIA,KOBIETA,190,8.523906956979572e-06
KASJANA,KOBIETA,189,8.479044288784943e-06
CHANEL,KOBIETA,189,8.479044288784943e-06
KARALINA,KOBIETA,189,8.479044288784943e-06
LUCIE,KOBIETA,188,8.434181620590315e-06
CLAIRE,KOBIETA,187,8.389318952395684e-06
INEZA,KOBIETA,187,8.389318952395684e-06
MIHAELA,KOBIETA,186,8.344456284201056e-06
DAMIANA,KOBIETA,186,8.344456284201056e-06
MARIAMI,KOBIETA,186,8.344456284201056e-06
WALESKA,KOBIETA,186,8.344456284201056e-06
ANZHALIKA,KOBIETA,185,8.299593616006425e-06
DORA,KOBIETA,185,8.299593616006425e-06
IMAN,KOBIETA,185,8.299593616006425e-06
LUBOMIŁA,KOBIETA,185,8.299593616006425e-06
DĄBRÓWKA,KOBIETA,184,8.254730947811797e-06
KETEVAN,KOBIETA,184,8.254730947811797e-06
ADEL,KOBIETA,184,8.254730947811797e-06
KAYLA,KOBIETA,184,8.254730947811797e-06
YUVAL,KOBIETA,183,8.209868279617167e-06
LIDA,KOBIETA,183,8.209868279617167e-06
KATHRIN,KOBIETA,182,8.165005611422538e-06
LOUISE,KOBIETA,181,8.120142943227908e-06
BETTINA,KOBIETA,179,8.03041760683865e-06
YELENA,KOBIETA,179,8.03041760683865e-06
PALOMA,KOBIETA,178,7.98555493864402e-06
MARGARETE,KOBIETA,178,7.98555493864402e-06
DENISA,KOBIETA,177,7.940692270449392e-06
ALYONA,KOBIETA,177,7.940692270449392e-06
DASHA,KOBIETA,177,7.940692270449392e-06
VIORICA,KOBIETA,177,7.940692270449392e-06
LUCJANA,KOBIETA,177,7.940692270449392e-06
KELLY,KOBIETA,176,7.895829602254762e-06
STEFANIYA,KOBIETA,176,7.895829602254762e-06
KRYSPINA,KOBIETA,176,7.895829602254762e-06
ANNIKA,KOBIETA,174,7.806104265865503e-06
ADOLFA,KOBIETA,174,7.806104265865503e-06
LALI,KOBIETA,174,7.806104265865503e-06
FRYDA,KOBIETA,174,7.806104265865503e-06
YASMINE,KOBIETA,174,7.806104265865503e-06
LILIAN,KOBIETA,174,7.806104265865503e-06
ZINA,KOBIETA,173,7.761241597670874e-06
DINARA,KOBIETA,173,7.761241597670874e-06
ELYZAVETA,KOBIETA,173,7.761241597670874e-06
OLESEA,KOBIETA,173,7.761241597670874e-06
BOHDANNA,KOBIETA,173,7.761241597670874e-06
KEREN,KOBIETA,172,7.716378929476244e-06
ADOLFINA,KOBIETA,171,7.671516261281615e-06
XENIA,KOBIETA,171,7.671516261281615e-06
AMBER,KOBIETA,171,7.671516261281615e-06
KYRA,KOBIETA,171,7.671516261281615e-06
EMILI,KOBIETA,169,7.5817909248923565e-06
HEIDI,KOBIETA,168,7.536928256697727e-06
KASIA,KOBIETA,168,7.536928256697727e-06
LUDGARDA,KOBIETA,168,7.536928256697727e-06
JULIETTA,KOBIETA,168,7.536928256697727e-06
JULIJA,KOBIETA,167,7.492065588503098e-06
MANANA,KOBIETA,167,7.492065588503098e-06
FAINA,KOBIETA,167,7.492065588503098e-06
LÉA,KOBIETA,166,7.447202920308468e-06
LUSINE,KOBIETA,166,7.447202920308468e-06
KIM,KOBIETA,166,7.447202920308468e-06
SABINE,KOBIETA,166,7.447202920308468e-06
ANATOLA,KOBIETA,166,7.447202920308468e-06
TANIA,KOBIETA,166,7.447202920308468e-06
ANFISA,KOBIETA,165,7.402340252113839e-06
FRIDA,KOBIETA,165,7.402340252113839e-06
JUDITH,KOBIETA,165,7.402340252113839e-06
LIKA,KOBIETA,164,7.35747758391921e-06
MERCEDES,KOBIETA,164,7.35747758391921e-06
LENKA,KOBIETA,163,7.312614915724581e-06
NARINE,KOBIETA,163,7.312614915724581e-06
ANTANINA,KOBIETA,163,7.312614915724581e-06
ALISIIA,KOBIETA,163,7.312614915724581e-06
LELA,KOBIETA,163,7.312614915724581e-06
NINEL,KOBIETA,162,7.2677522475299515e-06
CINDY,KOBIETA,161,7.222889579335322e-06
BIRUTA,KOBIETA,161,7.222889579335322e-06
RODICA,KOBIETA,161,7.222889579335322e-06
LETICIA,KOBIETA,161,7.222889579335322e-06
EKATERINE,KOBIETA,160,7.178026911140693e-06
TAMARI,KOBIETA,160,7.178026911140693e-06
HENRIETA,KOBIETA,160,7.178026911140693e-06
KAIA,KOBIETA,160,7.178026911140693e-06
MIYA,KOBIETA,160,7.178026911140693e-06
ASHLEY,KOBIETA,159,7.133164242946063e-06
ALVINA,KOBIETA,159,7.133164242946063e-06
